,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency of Purchases (Numeric),CLV
3358,3359,56,Female,T-shirt,Clothing,59.0,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26.0,Cash,Annually,1.0,59.0
3359,3360,43,Female,Sunglasses,Accessories,74.0,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,No,29.0,Debit Card,Monthly,25.826981246218995,1911.1966122202057
3360,3361,22,Female,Jacket,Outerwear,81.0,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47.0,Cash,Every 3 Months,25.826981246218995,2091.985480943739
3361,3362,47,Female,Shoes,Footwear,26.0,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47.0,Credit Card,Bi-Weekly,25.826981246218995,671.5015124016938
3362,3363,50,Female,Handbag,Accessories,61.0,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48.0,Venmo,Fortnightly,26.0,1586.0
3363,3364,58,Female,Sweater,Clothing,23.0,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46.0,Bank Transfer,Bi-Weekly,25.826981246218995,594.0205686630369
3364,3365,50,Female,Scarf,Accessories,33.0,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7.0,Credit Card,Monthly,25.826981246218995,852.2903811252269
3365,3366,43,Female,Skirt,Clothing,58.0,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45.0,Credit Card,Every 3 Months,25.826981246218995,1497.9649122807018
3366,3367,38,Female,Gloves,Accessories,65.0,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47.0,Debit Card,Quarterly,25.826981246218995,1678.7537810042347
3367,3368,44,Female,T-shirt,Clothing,48.0,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6.0,Venmo,Fortnightly,26.0,1248.0
3368,3369,30,Female,Sandals,Footwear,25.0,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29.0,Bank Transfer,Every 3 Months,25.826981246218995,645.6745311554749
3369,3370,47,Female,Sweater,Clothing,51.0,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42.0,Cash,Monthly,25.826981246218995,1317.1760435571687
3370,3371,30,Female,Belt,Accessories,31.0,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46.0,Cash,Fortnightly,26.0,806.0
3371,3372,49,Female,Hoodie,Clothing,99.0,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28.0,PayPal,Annually,1.0,99.0
3372,3373,56,Female,Socks,Clothing,25.0,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14.0,Credit Card,Every 3 Months,25.826981246218995,645.6745311554749
3373,3374,70,Female,Sandals,Footwear,52.0,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12.0,Debit Card,Every 3 Months,25.826981246218995,1343.0030248033877
3374,3375,22,Female,Blouse,Clothing,47.0,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41.0,Debit Card,Annually,1.0,47.0
3375,3376,51,Female,Boots,Footwear,98.0,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8.0,Credit Card,Annually,1.0,98.0
3376,3377,22,Female,Hat,Accessories,46.0,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24.0,Cash,Quarterly,25.826981246218995,1188.0411373260738
3377,3378,37,Female,Shirt,Clothing,32.0,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18.0,PayPal,Fortnightly,26.0,832.0
3378,3379,49,Female,Shorts,Clothing,75.0,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6.0,Cash,Quarterly,25.826981246218995,1937.0235934664247
3379,3380,61,Female,Handbag,Accessories,51.0,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40.0,Cash,Weekly,52.0,2652.0
3380,3381,41,Female,Dress,Clothing,52.0,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6.0,PayPal,Every 3 Months,25.826981246218995,1343.0030248033877
3381,3382,57,Female,Hat,Accessories,66.0,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27.0,Credit Card,Quarterly,25.826981246218995,1704.5807622504537
3382,3383,34,Female,Sweater,Clothing,35.0,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2.0,Bank Transfer,Weekly,52.0,1820.0
3383,3384,27,Female,Coat,Outerwear,43.0,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39.0,Venmo,Bi-Weekly,25.826981246218995,1110.5601935874167
3384,3385,39,Female,Hoodie,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9.0,Venmo,Quarterly,25.826981246218995,619.8475499092559
3385,3386,62,Female,Jewelry,Accessories,83.0,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16.0,Credit Card,Every 3 Months,25.826981246218995,2143.6394434361764
3386,3387,34,Female,T-shirt,Clothing,62.0,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36.0,Cash,Quarterly,25.826981246218995,1601.2728372655777
3387,3388,53,Female,Pants,Clothing,78.0,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2.0,Credit Card,Bi-Weekly,25.826981246218995,2014.5045372050815
3388,3389,35,Female,Sweater,Clothing,61.0,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21.0,Credit Card,Weekly,52.0,3172.0
3389,3390,38,Female,Pants,Clothing,57.0,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39.0,Venmo,Annually,1.0,57.0
3390,3391,32,Female,Socks,Clothing,70.0,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38.0,PayPal,Annually,1.0,70.0
3391,3392,47,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6.0,Debit Card,Every 3 Months,25.826981246218995,1472.1379310344828
3392,3393,53,Female,Scarf,Accessories,74.0,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6.0,Venmo,Bi-Weekly,25.826981246218995,1911.1966122202057
3393,3394,60,Female,Dress,Clothing,90.0,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50.0,Debit Card,Monthly,25.826981246218995,2324.4283121597095
3394,3395,31,Female,Sandals,Footwear,98.0,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9.0,PayPal,Annually,1.0,98.0
3395,3396,44,Female,Dress,Clothing,43.0,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15.0,Debit Card,Every 3 Months,25.826981246218995,1110.5601935874167
3396,3397,29,Female,Pants,Clothing,37.0,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5.0,PayPal,Quarterly,25.826981246218995,955.5983061101028
3397,3398,19,Female,Blouse,Clothing,38.0,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13.0,Bank Transfer,Bi-Weekly,25.826981246218995,981.4252873563219
3398,3399,54,Female,Jeans,Clothing,60.0,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44.0,Cash,Fortnightly,26.0,1560.0
3399,3400,40,Female,Pants,Clothing,55.0,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36.0,Debit Card,Annually,1.0,55.0
3400,3401,39,Female,Sunglasses,Accessories,51.0,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18.0,Venmo,Fortnightly,26.0,1326.0
3401,3402,44,Female,Backpack,Accessories,71.0,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39.0,Credit Card,Weekly,52.0,3692.0
3402,3403,22,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11.0,PayPal,Every 3 Months,25.826981246218995,1575.4458560193586
3403,3404,30,Female,Boots,Footwear,65.0,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1.0,Cash,Bi-Weekly,25.826981246218995,1678.7537810042347
3404,3405,69,Female,Gloves,Accessories,34.0,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34.0,Credit Card,Annually,1.0,34.0
3405,3406,28,Female,Blouse,Clothing,87.0,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47.0,Bank Transfer,Bi-Weekly,25.826981246218995,2246.9473684210525
3406,3407,57,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24.0,Venmo,Quarterly,25.826981246218995,2040.3315184513006
3407,3408,46,Female,Dress,Clothing,46.0,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20.0,Cash,Quarterly,25.826981246218995,1188.0411373260738
3408,3409,48,Female,Socks,Clothing,72.0,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11.0,Bank Transfer,Annually,1.0,72.0
3409,3410,24,Female,Shirt,Clothing,93.0,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3.0,Credit Card,Every 3 Months,25.826981246218995,2401.9092558983666
3410,3411,50,Female,Sandals,Footwear,76.0,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38.0,Bank Transfer,Bi-Weekly,25.826981246218995,1962.8505747126437
3411,3412,29,Female,Shoes,Footwear,56.0,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45.0,Cash,Weekly,52.0,2912.0
3412,3413,61,Female,Sandals,Footwear,83.0,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31.0,Venmo,Quarterly,25.826981246218995,2143.6394434361764
3413,3414,34,Female,Gloves,Accessories,90.0,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16.0,PayPal,Bi-Weekly,25.826981246218995,2324.4283121597095
3414,3415,27,Female,Boots,Footwear,94.0,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3.0,Bank Transfer,Quarterly,25.826981246218995,2427.7362371445856
3415,3416,38,Female,Blouse,Clothing,68.0,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15.0,Bank Transfer,Annually,1.0,68.0
3416,3417,25,Female,Sandals,Footwear,53.0,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months,25.826981246218995,1368.8300060496067
3417,3418,54,Female,Coat,Outerwear,35.0,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22.0,Debit Card,Fortnightly,26.0,910.0
3418,3419,53,Female,Jacket,Outerwear,30.0,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35.0,Debit Card,Annually,1.0,30.0
3419,3420,23,Female,Jewelry,Accessories,26.0,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5.0,Venmo,Bi-Weekly,25.826981246218995,671.5015124016938
3420,3421,19,Female,Hat,Accessories,60.0,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35.0,PayPal,Bi-Weekly,25.826981246218995,1549.6188747731396
3421,3422,57,Female,Shoes,Footwear,30.0,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27.0,PayPal,Weekly,52.0,1560.0
3422,3423,19,Female,Coat,Outerwear,91.0,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9.0,Venmo,Monthly,25.826981246218995,2350.2552934059286
3423,3424,33,Female,Boots,Footwear,71.0,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21.0,PayPal,Bi-Weekly,25.826981246218995,1833.7156684815486
3424,3425,33,Female,Scarf,Accessories,64.0,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23.0,Credit Card,Monthly,25.826981246218995,1652.9267997580157
3425,3426,38,Female,Hat,Accessories,54.0,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3.0,Debit Card,Bi-Weekly,25.826981246218995,1394.6569872958257
3426,3427,47,Female,Socks,Clothing,35.0,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31.0,Credit Card,Annually,1.0,35.0
3427,3428,39,Female,T-shirt,Clothing,38.0,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44.0,Cash,Annually,1.0,38.0
3428,3429,32,Female,Jewelry,Accessories,69.0,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20.0,Venmo,Monthly,25.826981246218995,1782.0617059891106
3429,3430,27,Female,Skirt,Clothing,96.0,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34.0,Debit Card,Weekly,52.0,4992.0
3430,3431,67,Female,Socks,Clothing,73.0,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17.0,Bank Transfer,Every 3 Months,25.826981246218995,1885.3696309739867
3431,3432,46,Female,Belt,Accessories,49.0,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20.0,Venmo,Annually,1.0,49.0
3432,3433,36,Female,Boots,Footwear,44.0,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46.0,PayPal,Every 3 Months,25.826981246218995,1136.3871748336358
3433,3434,62,Female,Socks,Clothing,93.0,Alaska,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28.0,PayPal,Annually,1.0,93.0
3434,3435,31,Female,Pants,Clothing,72.0,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6.0,Venmo,Fortnightly,26.0,1872.0
3435,3436,68,Female,Socks,Clothing,91.0,Montana,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50.0,Debit Card,Bi-Weekly,25.826981246218995,2350.2552934059286
3436,3437,57,Female,Belt,Accessories,83.0,Nebraska,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41.0,Bank Transfer,Monthly,25.826981246218995,2143.6394434361764
3437,3438,22,Female,Jacket,Outerwear,62.0,Oklahoma,S,Green,Winter,3.5,No,2-Day Shipping,No,No,50.0,PayPal,Annually,1.0,62.0
3438,3439,26,Female,Shirt,Clothing,71.0,Kentucky,M,Violet,Fall,3.0,No,Store Pickup,No,No,33.0,Credit Card,Monthly,25.826981246218995,1833.7156684815486
3439,3440,43,Female,Gloves,Accessories,93.0,Idaho,M,Gray,Summer,4.5,No,Express,No,No,25.0,Venmo,Quarterly,25.826981246218995,2401.9092558983666
3440,3441,45,Female,Handbag,Accessories,63.0,Maryland,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2.0,PayPal,Weekly,52.0,3276.0
3441,3442,64,Female,Sweater,Clothing,96.0,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,No,15.0,Credit Card,Annually,1.0,96.0
3442,3443,28,Female,Skirt,Clothing,78.0,Michigan,M,Violet,Spring,4.3,No,Next Day Air,No,No,12.0,PayPal,Weekly,52.0,4056.0
3443,3444,47,Female,Dress,Clothing,24.0,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28.0,Cash,Bi-Weekly,25.826981246218995,619.8475499092559
3444,3445,53,Female,Pants,Clothing,63.0,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12.0,Bank Transfer,Bi-Weekly,25.826981246218995,1627.0998185117967
3445,3446,42,Female,Hat,Accessories,58.0,Florida,M,Magenta,Fall,4.9,No,Standard,No,No,3.0,Debit Card,Annually,1.0,58.0
3446,3447,51,Female,Boots,Footwear,55.0,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20.0,Cash,Weekly,52.0,2860.0
3447,3448,62,Female,Sandals,Footwear,58.0,Arkansas,M,Blue,Fall,4.3,No,Express,No,No,3.0,Bank Transfer,Bi-Weekly,25.826981246218995,1497.9649122807018
3448,3449,18,Female,Coat,Outerwear,28.0,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32.0,Bank Transfer,Fortnightly,26.0,728.0
3449,3450,48,Female,Blouse,Clothing,37.0,Kansas,M,Brown,Spring,4.5,No,Standard,No,No,35.0,Cash,Monthly,25.826981246218995,955.5983061101028
3450,3451,20,Female,Shorts,Clothing,78.0,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31.0,PayPal,Monthly,25.826981246218995,2014.5045372050815
3451,3452,32,Female,Blouse,Clothing,73.0,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13.0,Credit Card,Annually,1.0,73.0
3452,3453,26,Female,Jacket,Outerwear,20.0,Oklahoma,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3.0,Venmo,Fortnightly,26.0,520.0
3453,3454,31,Female,Shirt,Clothing,60.0,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48.0,Venmo,Bi-Weekly,25.826981246218995,1549.6188747731396
3454,3455,55,Female,Handbag,Accessories,71.0,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15.0,PayPal,Bi-Weekly,25.826981246218995,1833.7156684815486
3455,3456,49,Female,T-shirt,Clothing,89.0,Ohio,M,Orange,Fall,4.7,No,Standard,No,No,13.0,Venmo,Annually,1.0,89.0
3456,3457,42,Female,Hoodie,Clothing,53.0,Texas,M,Red,Fall,4.6,No,Express,No,No,21.0,Venmo,Monthly,25.826981246218995,1368.8300060496067
3457,3458,64,Female,Jewelry,Accessories,87.0,Maryland,M,Gray,Summer,3.0,No,Express,No,No,29.0,Cash,Fortnightly,26.0,2262.0
3458,3459,68,Female,Jewelry,Accessories,37.0,West Virginia,L,Violet,Spring,3.4,No,Standard,No,No,24.0,Venmo,Quarterly,25.826981246218995,955.5983061101028
3459,3460,68,Female,Hoodie,Clothing,37.0,Ohio,L,Green,Fall,3.8,No,Express,No,No,21.0,PayPal,Annually,1.0,37.0
3460,3461,41,Female,Scarf,Accessories,78.0,Indiana,M,Gold,Spring,3.1,No,Express,No,No,5.0,Bank Transfer,Bi-Weekly,25.826981246218995,2014.5045372050815
3461,3462,51,Female,Shoes,Footwear,23.0,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47.0,Cash,Quarterly,25.826981246218995,594.0205686630369
3462,3463,44,Female,Jeans,Clothing,73.0,Michigan,L,Olive,Spring,4.5,No,Standard,No,No,34.0,Credit Card,Every 3 Months,25.826981246218995,1885.3696309739867
3463,3464,27,Female,Jewelry,Accessories,27.0,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45.0,PayPal,Fortnightly,26.0,702.0
3464,3465,36,Female,Coat,Outerwear,59.0,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12.0,PayPal,Annually,1.0,59.0
3465,3466,19,Female,Backpack,Accessories,53.0,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31.0,Debit Card,Weekly,52.0,2756.0
3466,3467,49,Female,Socks,Clothing,42.0,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43.0,Bank Transfer,Annually,1.0,42.0
3467,3468,18,Female,Scarf,Accessories,45.0,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5.0,Credit Card,Annually,1.0,45.0
3468,3469,36,Female,Sunglasses,Accessories,89.0,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36.0,Debit Card,Quarterly,25.826981246218995,2298.6013309134905
3469,3470,36,Female,Socks,Clothing,85.0,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12.0,Cash,Annually,1.0,85.0
3470,3471,19,Female,Coat,Outerwear,69.0,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31.0,Cash,Bi-Weekly,25.826981246218995,1782.0617059891106
3471,3472,43,Female,Sandals,Footwear,66.0,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31.0,Cash,Bi-Weekly,25.826981246218995,1704.5807622504537
3472,3473,31,Female,Blouse,Clothing,42.0,Georgia,S,White,Summer,4.0,No,Free Shipping,No,No,15.0,Debit Card,Weekly,52.0,2184.0
3473,3474,63,Female,Dress,Clothing,40.0,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11.0,Cash,Weekly,52.0,2080.0
3474,3475,41,Female,Pants,Clothing,82.0,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18.0,Venmo,Monthly,25.826981246218995,2117.812462189958
3475,3476,48,Female,Sneakers,Footwear,88.0,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9.0,Cash,Quarterly,25.826981246218995,2272.7743496672715
3476,3477,68,Female,Boots,Footwear,99.0,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11.0,Cash,Weekly,52.0,5148.0
3477,3478,53,Female,Handbag,Accessories,85.0,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38.0,Debit Card,Bi-Weekly,25.826981246218995,2195.2934059286144
3478,3479,36,Female,Handbag,Accessories,57.0,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42.0,PayPal,Quarterly,25.826981246218995,1472.1379310344828
3479,3480,46,Female,Sweater,Clothing,56.0,New York,S,Orange,Summer,4.9,No,Standard,No,No,41.0,Cash,Monthly,25.826981246218995,1446.3109497882638
3480,3481,21,Female,Sandals,Footwear,79.0,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45.0,PayPal,Monthly,25.826981246218995,2040.3315184513006
3481,3482,52,Female,Socks,Clothing,67.0,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41.0,Debit Card,Bi-Weekly,25.826981246218995,1730.4077434966728
3482,3483,66,Female,Gloves,Accessories,61.0,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35.0,Debit Card,Weekly,52.0,3172.0
3483,3484,19,Female,Hoodie,Clothing,37.0,Texas,L,White,Winter,3.9,No,Express,No,No,21.0,Credit Card,Every 3 Months,25.826981246218995,955.5983061101028
3484,3485,44,Female,Dress,Clothing,75.0,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13.0,Credit Card,Bi-Weekly,25.826981246218995,1937.0235934664247
3485,3486,50,Female,Shirt,Clothing,21.0,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23.0,Debit Card,Fortnightly,26.0,546.0
3486,3487,51,Female,Shorts,Clothing,89.0,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6.0,PayPal,Weekly,52.0,4628.0
3487,3488,25,Female,Sandals,Footwear,24.0,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39.0,Bank Transfer,Annually,1.0,24.0
3488,3489,62,Female,Sweater,Clothing,27.0,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7.0,Cash,Quarterly,25.826981246218995,697.3284936479129
3489,3490,48,Female,Dress,Clothing,26.0,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32.0,PayPal,Every 3 Months,25.826981246218995,671.5015124016938
3490,3491,62,Female,Boots,Footwear,82.0,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43.0,Credit Card,Quarterly,25.826981246218995,2117.812462189958
3491,3492,22,Female,Pants,Clothing,28.0,Maine,M,Orange,Winter,4.3,No,Express,No,No,15.0,Cash,Monthly,25.826981246218995,723.1554748941319
3492,3493,48,Female,Gloves,Accessories,65.0,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48.0,Bank Transfer,Annually,1.0,65.0
3493,3494,48,Female,Pants,Clothing,82.0,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35.0,Credit Card,Weekly,52.0,4264.0
3494,3495,62,Female,Scarf,Accessories,38.0,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41.0,PayPal,Quarterly,25.826981246218995,981.4252873563219
3495,3496,24,Female,Shorts,Clothing,33.0,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14.0,Cash,Weekly,52.0,1716.0
3496,3497,39,Female,Shoes,Footwear,38.0,Idaho,M,Pink,Summer,4.0,No,Free Shipping,No,No,22.0,PayPal,Monthly,25.826981246218995,981.4252873563219
3497,3498,35,Female,Handbag,Accessories,48.0,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16.0,Venmo,Every 3 Months,25.826981246218995,1239.6950998185118
3498,3499,47,Female,Sandals,Footwear,35.0,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2.0,Bank Transfer,Bi-Weekly,25.826981246218995,903.9443436176648
3499,3500,22,Female,Socks,Clothing,29.0,New Jersey,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13.0,PayPal,Every 3 Months,25.826981246218995,748.9824561403509
3500,3501,38,Female,Shirt,Clothing,48.0,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38.0,Debit Card,Fortnightly,26.0,1248.0
3501,3502,53,Female,Shoes,Footwear,87.0,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43.0,Bank Transfer,Weekly,52.0,4524.0
3502,3503,31,Female,Backpack,Accessories,62.0,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26.0,Bank Transfer,Quarterly,25.826981246218995,1601.2728372655777
3503,3504,31,Female,Shirt,Clothing,96.0,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39.0,Cash,Weekly,52.0,4992.0
3504,3505,65,Female,Handbag,Accessories,41.0,Hawaii,S,Violet,Fall,4.0,No,Next Day Air,No,No,50.0,Venmo,Monthly,25.826981246218995,1058.906231094979
3505,3506,48,Female,Jewelry,Accessories,42.0,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40.0,Bank Transfer,Every 3 Months,25.826981246218995,1084.7332123411977
3506,3507,18,Female,Shirt,Clothing,57.0,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12.0,Cash,Fortnightly,26.0,1482.0
3507,3508,46,Female,Handbag,Accessories,65.0,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33.0,Credit Card,Every 3 Months,25.826981246218995,1678.7537810042347
3508,3509,52,Female,Pants,Clothing,54.0,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49.0,Bank Transfer,Weekly,52.0,2808.0
3509,3510,50,Female,T-shirt,Clothing,22.0,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43.0,Venmo,Bi-Weekly,25.826981246218995,568.1935874168179
3510,3511,49,Female,Sneakers,Footwear,96.0,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14.0,Venmo,Monthly,25.826981246218995,2479.3901996370237
3511,3512,69,Female,Jewelry,Accessories,81.0,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21.0,Credit Card,Every 3 Months,25.826981246218995,2091.985480943739
3512,3513,36,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31.0,Debit Card,Quarterly,25.826981246218995,1188.0411373260738
3513,3514,30,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29.0,Credit Card,Fortnightly,26.0,1924.0
3514,3515,25,Female,Sneakers,Footwear,50.0,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32.0,Cash,Monthly,25.826981246218995,1291.3490623109499
